,Movie Title,ggg,Plot,img
110,Super 30,"Biography, Drama","mathematician, teacher, based on real person, told in flashback, mathematics class, math teacher, poverty, brother brother relationship, hospital, attempted murder, attempted assassination, reference to srinivasa ramanujan, dedicated teacher, mathematics, class conflict, coaching class, love, class differences, boyfriend girlfriend relationship, teacher student relationship, politician, redemption, teenager, teenage girl, teenage boy, hitman, intimidation, corrupt politician, death threat, holi, entrance examination, reference to the mahabharata, competition, journalist, postman, 1990s, genius, death of father, based on true story, bihar, academic, achievement, reference to google, flashback, classroom, student, golden ratio, library, playing violin, bicycle, minister, minister for education, free education, passing an exam, medal, apathy, calling parent by first name, street vendor, tuition, tutor, shotgun, motorcycle, train, doctor, father son relationship, mother son relationship, husband wife relationship, party, money, tears, rain, anger, humiliation, false accusation of rape, flaming arrow, burning tire, prison, boat, telephone call, dancer, newspaper, restaurant, weeping, dance, insult, rescue, train tracks, threat, speech, shot in the stomach, dance class, falling off a bicycle, happiness, middle class, upper class, lower class, smoke, post office, molotov cocktail, power failure, hunger, man wears eyeglasses, character repeats someone else's dialogue, timeframe 1990s",https://m.media-amazon.com/images/M/MV5BNjg4YmEwNWMtNjgxMi00NzIzLWE5YzItYjYwM2JkYzNhODUwXkEyXkFqcGdeQXVyNjE1OTQ0NjA@._V1_
111,Lootera,"Drama, Romance","fugitive, redemption, heartbreak, leaf, village, archaeologist, temple, love, motorcycle hit by a car, gold statue, golden idol, falling from a tree, climbing a tree, tree, period drama, rural setting, false identity, assumed identity, coughing blood, tuberculosis, forgiveness, broken heart, loss of father, accidental killing, accidental shooting, hiding someone, hiding, winter, snow, stomach wound, gunshot wound, removing bullet, shot to death, shot in the chest, revolver, pistol, rifle, police officer killed, police officer shot, policeman, police, police inspector, shot in the stomach, cabin, on the run, police chase, foot chase, guest house, excavation, archeological dig, falling in love, best friend, uncle nephew relationship, medication, injection, hypodermic needle, illness, driving lesson, motorcycle accident, motorcycle, servant, father daughter relationship, scam, con artist, painting, 1950s, year 1953, counterfeit money, fiance fiancee relationship, engagement, marriage proposal, criminal, thief, robber, tunnel, secret tunnel, theft, shrine, falling off a motorcycle, country road, idol, orchard, asthma, asthma attack, storytelling, theater audience, theater, land owner, female protagonist, one word title, accident, based on short story, painter, artist, death of father, death of friend",https://m.media-amazon.com/images/M/MV5BOTUwNTYyMzk4Ml5BMl5BanBnXkFtZTcwMTY2Mzc4OQ@@._V1_
112,Newton,"Comedy, Drama","election, officer, honesty, duty, forest, tribal people, lie, helicopter, gun, chase, black comedy, dark humour, shot with a gun, murder, minister, one word title, apple, argument, open challenge, village, beating, gunpoint, vote, walking, children, quarrel, certificate, office, bollywood, helmet, bulletproof vest, conversation, reference to zombies, playing cards",https://m.media-amazon.com/images/M/MV5BZjAxMGQ3NjMtZDhjNi00ZjVjLTljODEtZTM1ZWYwZGUxZjMwXkEyXkFqcGdeQXVyMjM4NzgyODA@._V1_
113,Love Aaj Kal,"Drama, Romance","sequel, love",https://m.media-amazon.com/images/M/MV5BMmRhMzRiY2QtNzczZi00MGIxLWJjZjgtZTIwYmMzNWNkZGE2XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_
114,Golmaal: Fun Unlimited,"Action, Comedy, Drama","blind couple, friend, mute, slacker, old couple, diamonds, black and white scene, lie, flashback, fight, blindness, goa india, valentine's day, tea, stabbed in the butt, romantic rivalry, principal, poison, motorcycle, man in drag, man dresses as a woman, friendship, friendship between men, friends who hate each other, four best friends, falling from height, face slap, dance contest, college campus, car, car racing, black and white to color, attempted poisoning, ashes",https://m.media-amazon.com/images/M/MV5BYmE3YmNiM2YtM2MxMi00ZDhmLTk1ZTQtODdjOWY4YjVkYThmXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_
115,Shahid,"Biography, Drama","mumbai terror attack, terror attack, 26 11 attack on mumbai, mumbai india, police officer, year 2008, character name as title, forename as title, one word title, timeframe 1990s, human rights, lawyer, justice, violence, terrorist, human rights activist, activist, muslim, death, trial, faith, map, prejudice, police station, interrogation, prisoner, threat, abuse, courtroom, arrest, fear, escape, interview, mother son relationship, husband wife relationship, murder, torture, fearlessness, imprisonment, false accusation, jail, prison, controversy, assassination, pakistan, terrorist training camp, 1990s, persecution, terrorism, based on true story, kashmir",https://m.media-amazon.com/images/M/MV5BNzc1M2E3NDUtMjMwMy00YzkwLTliYjctZTNlMTFhMjg3OWQyXkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_
116,The Legend of Bhagat Singh,"Action, Biography, Drama","indian history, british raj, cricket the sport, revolutionary, protest, prison, freedom fighter, death sentence, college, assassination, reference to charlie chaplin, bare chested male bondage, tragic ending, inhumanity, death of protagonist, reference to mahatma gandhi, politics, trial, traitor, train, train robbery, torture, suicide, socialist, sikh, shot to death, resentment, racism, punjab, prison warden, political prisoner, police officer killed, police brutality, patriot, patriotism, movie theater, martyr, lawyer, laboratory, independence, independence movement, hunger strike, hanging, fasting, dairy farm, coward, courtroom, british colonial, bomb making, beating, anger, 1930s, 1920s, based on true story, character name in title",https://m.media-amazon.com/images/M/MV5BOWJlMmY0OTAtZTc2ZC00NjU2LWExZjAtZDQyNTkwMGZmNDVhXkEyXkFqcGdeQXVyOTA0NTIzNzU@._V1_
117,Article 15,"Crime, Drama, Mystery","caste prejudice, social issue, india, rape, election, police, underage girl, gang, based on true story",https://m.media-amazon.com/images/M/MV5BZTI2NTFiMDMtZjQxNS00YjBkLWFhNWMtOTIyMzE5Yjc0ZTZiXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_
118,Student of the Year,"Comedy, Drama, Music","college romance, competition",https://m.media-amazon.com/images/M/MV5BMzZlNmU4MjUtZTNjYi00Y2EwLWFlMmMtNTExM2NkZTYwMThlXkEyXkFqcGdeQXVyNDg5NjQ1MzI@._V1_
119,Singh Is Kinng,"Action, Comedy, Crime","redemption, australia, punjab, punjabi, gangster, egypt, villain turns good, yacht, slapstick comedy, shootout, remorse, paralysis, paragliding, nuisance, misunderstanding, marriage proposal, jet ski, hen, gangster's moll, flower shop, fish out of water, destruction, crime boss, change of heart, bumbler, blindness, assassin, ambition, village idiot, sikh, rose, intentionally misspelled title, gang, character name in title, golf, village meeting, lie, wedding, rescue, evil man, wheelchair, thief, tattoo, song during end credits, shot in the chest, scene during end credits, rap, pushed down stairs, power ambition, party, partial deafness, motorcyclist, mistress, meeting, marriage ceremony, mall, kidnapping, jumping into water, jumping from height, jealousy, hot dog stand, hospital, helicopter, gun, fight, face slap, drunkenness, discotheque, chase, casino, car motorcycle chase, breakfast, blind man, blind girl, birthday, birthday party, bhangra, bench, attempted murder, argument, airport",https://m.media-amazon.com/images/M/MV5BMTkyNTM4Mzc5NV5BMl5BanBnXkFtZTcwNjgxMjMyMg@@._V1_
120,Singham,"Action, Crime, Drama","india, character name as title, one word title, surname as title, asian indian, indian, whipping, fistfight, dating, tough cop, police constable, scooter, motorcycle, police protagonist, father son relationship, scene during opening credits, scene before opening credits, sunglasses, ghost costume, fat man, father daughter relationship, corruption, gangster, blackmail, ransom demand, ransom money, two on a motorcycle, movie theater, thug, attraction, wedding, cell phone, telephone call, musical number, punched in the face, hit on the head, car chase, kicked in the butt, suv, face slap, ringing telephone, man slaps a man, corrupt official, police corruption, election, cardboard cutout, beach, male bonding, machismo, mother son relationship, arrest, loss of father, little boy, macho man, overturning car, thrown through a windshield, throwing a bottle, broken bottle, loyalty, betrayal, slow motion action scene, salute, pistol, calling the police, held at gunpoint, semiautomatic pistol, behind the scenes, scene during end credits, slow motion scene, land grab, belting, police, police officer, politician, police station, maharashtra, corrupt cop, policeman, bloopers during credits, telephone booth, manhunt, corrupt politician, speech, election campaign, constable, frustration, angry mob, egotism, funeral, nickname, snobbery, rich snob, extortion, threat, money lender, death of husband, suicide by gunshot, disgrace, beating with a belt, clenched fist, ego clash, sexist slur, man slaps a woman, one against many, confrontation, kick, shot in the head, crush, self justice, ransom, widow, bare chested male, old man, fish out of water, beating, kidnapping, village, anger, police inspector, suicide, parking lot, father dislikes daughter's boyfriend, apology, loss of husband, temple, frame up, prank, businessman, car crash, good versus evil, goa india, flipping car, job transfer, punch, tough guy, one man army, action hero, love interest, fight, remake, death of father",https://m.media-amazon.com/images/M/MV5BNWIxNDdlYWQtMDg0Mi00Mjk0LWFiM2ItNTVjODQ0ZGU4Njg1XkEyXkFqcGdeQXVyNjc5Mjg4Nzc@._V1_
121,Dil Dhadakne Do,"Comedy, Drama, Romance","wedding anniversary, cruise, dog's point of view, brother sister relationship, dysfunctional marriage, family vacation, family relationships, wealth, mediterranean sea, holidays, papadum, indian woman, f rated, pet dog, animal's point of view, bullmastiff dog, dog, dysfunctional family, three word title, istanbul turkey, ocean liner, punjabi",https://m.media-amazon.com/images/M/MV5BZTg3NjE4Y2ItNTZjZS00MjU2LWEyN2MtYTMyMDliM2QxMDhkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTM3NDI3MzQ@._V1_
122,Pyaar Ka Punchnama 2,"Comedy, Drama, Romance","male female relationship, boyfriend girlfriend relationship, sequel by name only, cheating on boyfriend",https://m.media-amazon.com/images/M/MV5BMTcxNDY5NjA5NV5BMl5BanBnXkFtZTgwNjcyMTk5NjE@._V1_
123,Pardes,"Drama, Musical, Romance","love, kabbadi, bridge, train, singing, party, song, guitar playing, las vegas nevada, gun, singer, dancing, father daughter relationship, one word title, violence against a woman, violence, blood, family relationships, male female relationship, fight for woman, wealth, patriotism, fight, arranged marriage, anti americanism",https://m.media-amazon.com/images/M/MV5BNTczMzc2MjYwNF5BMl5BanBnXkFtZTgwNTk4ODk1MDE@._V1_
124,Gulaal,"Crime, Drama, Thriller","bad guys win, grim reality, reference to john lennon, revenge, overconfidence, nihilism, mental torture, lack of respect, existentialism, emotional abuse, bigot, bigotry, violence, cult director, tragic ending, manipulation, death of protagonist, one word title, independent film",https://m.media-amazon.com/images/M/MV5BYTMxYjEwYjctMjg4Ni00N2UyLThkNDEtNTY4ODExNmIzYjE5XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_
125,Student of the Year 2,"Action, Comedy, Drama","college romance, cheating",https://m.media-amazon.com/images/M/MV5BYzExNTM4ZjItZmRlMy00NDg1LTkwOGMtYjlkNjFlOTIzMzE3XkEyXkFqcGdeQXVyNjE1OTQ0NjA@._V1_
126,Hasee Toh Phasee,"Comedy, Romance","reference to doctor john watson, cricket the sport, wedding, tuk tuk, airport, india, falling into a swimming pool, father daughter reunion, viagra, drums, theft, swimming pool, accusation, necklace, reference to sherlock holmes, kiss, sauna, urination, fiancee, engine trouble, rain, fireworks, rose petal, crane, drug addiction, identical twins, adult hitting a child, pills, hiccups, barbed wire, drinking competition, mango, father daughter relationship, face slap",https://m.media-amazon.com/images/M/MV5BMTQ5NTUyMzE3Ml5BMl5BanBnXkFtZTgwOTI5MDEwMTE@._V1_
127,Kaho Naa... Pyaar Hai,"Action, Musical, Romance","death of boyfriend, loss of loved one, nightclub, grief, tough guy, corrupt cop, brother brother relationship, boyfriend girlfriend relationship, dual role, love, new zealand, cruise ship, murder, cell phone, tropical island, class differences, orphan, dancing, concert, lifeboat, skiing, breaking an egg, look alike, shot in the arm, sea, drowning, flatulence, airplane, magician, stealing someone's clothes, chase, fistfight, airport, boy, betrayal, abduction, showdown, swimming, jealousy, jumping into water, witness, bridge, bollywood musical, singer, punctuation in title, ellipsis in title, guitar, actor playing multiple roles, drugs, product placement, battle of the sexes, lipstick, police corruption, christian, title spoken by character",https://m.media-amazon.com/images/M/MV5BNTViZjk0OGMtMTllMi00YjcyLTg4ZTMtNmEzZjlmZWIwNDJjXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_
128,Mujhse Shaadi Karogi,"Comedy, Romance","cricket the sport, grandmother grandson relationship, letter, confession of love, woman wears eyeglasses, blood clot in brain, childhood friend, school, lifeguard, anger, title based on song, retired army officer, goa india, wedding, trial, train, stadium, slapstick comedy, pug dog, principal, pram, piggy bank, night shift, new year's eve, motorcycle, microphone, magician, love triangle, heartbreak, hallucination, fashion designer, face slap, drunkenness, dog bite, courtroom, church, champagne, bullet time, breakup, bottle, biker gang, beach, basketball court, balcony, baby, title spoken by character, surprise ending",https://m.media-amazon.com/images/M/MV5BYTg3N2YyZDAtY2QyNy00MDYzLTliYzctZTVkZTE2NzY0NDU4XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_
